
MA0914.2,ISL2,Homeo domain factors,HD-LIM
MA0654.1,ISX,Homeo domain factors,Paired-related HD factors
MA0654.2,ISX,Homeo domain factors,Paired-related HD factors
MA1992.1,Ikzf3,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA1992.2,Ikzf3,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA0050.3,Irf1,Tryptophan cluster factors,Interferon-regulatory factors
MA0050.4,Irf1,Tryptophan cluster factors,Interferon-regulatory factors
MA1608.1,Isl1,Homeo domain factors,HD-LIM
MA1608.2,Isl1,Homeo domain factors,HD-LIM
MA0655.1,JDP2,Basic leucine zipper factors (bZIP),Fos-related
MA0656.1,JDP2,Basic leucine zipper factors (bZIP),Fos-related
MA0656.2,JDP2,Basic leucine zipper factors (bZIP),Fos-related
MA0488.1,JUN,Basic leucine zipper factors (bZIP),Jun-related
MA0489.1,JUN,Basic leucine zipper factors (bZIP),Jun-related
MA0488.2,JUN,Basic leucine zipper factors (bZIP),Jun-related
MA1132.1,JUN::JUNB,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Jun-related, Jun-related
MA1133.1,JUN::JUNB,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Jun-related, Jun-related
MA1132.2,JUN::JUNB,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Jun-related, Jun-related
MA1133.2,JUN::JUNB,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Jun-related, Jun-related
MA0490.1,JUNB,Basic leucine zipper factors (bZIP),Jun-related
MA1140.1,JUNB,Basic leucine zipper factors (bZIP),Jun-related
MA1140.2,JUNB,Basic leucine zipper factors (bZIP),Jun-related
MA0490.2,JUNB,Basic leucine zipper factors (bZIP),Jun-related
MA1140.3,JUNB,Basic leucine zipper factors (bZIP),Jun-related
MA0490.3,JUNB,Basic leucine zipper factors (bZIP),Jun-related
MA0491.1,JUND,Basic leucine zipper factors (bZIP),Jun-related
MA0492.1,JUND,Basic leucine zipper factors (bZIP),Jun-related
MA0491.2,JUND,Basic leucine zipper factors (bZIP),Jun-related
MA0492.2,JUND,Basic leucine zipper factors (bZIP),Jun-related
MA0491.3,JUND,Basic leucine zipper factors (bZIP),Jun-related
MA0489.2,Jun,Basic leucine zipper factors (bZIP),Jun-related
MA0489.3,Jun,Basic leucine zipper factors (bZIP),Jun-related
MA0493.2,KLF1,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA0493.3,KLF1,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA1511.1,KLF10,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA1511.2,KLF10,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA1512.1,KLF11,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA1512.2,KLF11,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA0742.2,KLF12,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA0657.1,KLF13,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA0657.2,KLF13,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA0740.1,KLF14,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA0740.2,KLF14,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA1513.1,KLF15,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA1513.2,KLF15,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA0741.1,KLF16,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA1514.1,KLF17,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA1514.2,KLF17,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA1515.1,KLF2,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA1515.2,KLF2,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA1516.1,KLF3,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA1516.2,KLF3,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA0039.3,KLF4,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA0039.4,KLF4,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA0039.5,KLF4,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA0599.1,KLF5,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA1517.1,KLF6,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA1517.2,KLF6,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA1959.1,KLF7,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA1959.2,KLF7,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA1107.1,KLF9,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA1107.2,KLF9,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA1107.3,KLF9,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA0493.1,Klf1,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA0742.1,Klf12,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA0039.1,Klf4,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA0039.2,Klf4,C2H2 zinc finger factors,Three-zinc finger Kruppel-related
MA0618.1,LBX1,Homeo domain factors,NK
MA0618.2,LBX1,Homeo domain factors,NK
MA0699.1,LBX2,Homeo domain factors,NK
MA0699.2,LBX2,Homeo domain factors,NK
MA0768.1,LEF1,High-mobility group (HMG) domain factors,TCF-7-related factors
MA1518.1,LHX1,Homeo domain factors,HD-LIM
MA0700.1,LHX2,Homeo domain factors,HD-LIM
MA0700.2,LHX2,Homeo domain factors,HD-LIM
MA0700.3,LHX2,Homeo domain factors,HD-LIM
MA1519.1,LHX5,Homeo domain factors,HD-LIM
MA1519.2,LHX5,Homeo domain factors,HD-LIM
MA0658.1,LHX6,Homeo domain factors,HD-LIM
MA0658.2,LHX6,Homeo domain factors,HD-LIM
MA0701.1,LHX9,Homeo domain factors,HD-LIM
MA0701.2,LHX9,Homeo domain factors,HD-LIM
MA0701.3,LHX9,Homeo domain factors,HD-LIM
MA0619.1,LIN54,CRC domain,
MA0619.2,LIN54,CRC domain,tesmin/TSO1-family
MA0702.1,LMX1A,Homeo domain factors,HD-LIM
MA0702.2,LMX1A,Homeo domain factors,HD-LIM
MA0702.3,LMX1A,Homeo domain factors,HD-LIM
MA0703.1,LMX1B,Homeo domain factors,HD-LIM
MA0703.2,LMX1B,Homeo domain factors,HD-LIM
MA0703.3,LMX1B,Homeo domain factors,HD-LIM
MA0768.2,Lef1,High-mobility group (HMG) domain factors,TCF-7-related factors
MA0768.3,Lef1,High-mobility group (HMG) domain factors,TCF-7-related factors
MA1518.2,Lhx1,Homeo domain factors,HD-LIM
MA1518.3,Lhx1,Homeo domain factors,HD-LIM
MA0135.1,Lhx3,Homeo domain factors,HD-LIM
MA0135.2,Lhx3,Homeo domain factors,HD-LIM
MA0704.1,Lhx4,Homeo domain factors,HD-LIM
MA0704.2,Lhx4,Homeo domain factors,HD-LIM
MA0705.1,Lhx8,Homeo domain factors,HD-LIM
MA0705.2,Lhx8,Homeo domain factors,HD-LIM
MA1520.1,MAF,Basic leucine zipper factors (bZIP),Maf-related
MA1520.2,MAF,Basic leucine zipper factors (bZIP),Maf-related
MA0501.1,MAF::NFE2,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Maf-related, Jun-related
MA0501.2,MAF::NFE2,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Maf-related, Jun-related
MA1521.1,MAFA,Basic leucine zipper factors (bZIP),Maf-related
MA1521.2,MAFA,Basic leucine zipper factors (bZIP),Maf-related
MA0495.1,MAFF,Basic leucine zipper factors (bZIP),Maf-related
MA0495.2,MAFF,Basic leucine zipper factors (bZIP),Maf-related
MA0495.3,MAFF,Basic leucine zipper factors (bZIP),Maf-related
MA0495.4,MAFF,Basic leucine zipper factors (bZIP),Maf-related
MA0659.1,MAFG,Basic leucine zipper factors (bZIP),Maf-related
MA0659.2,MAFG,Basic leucine zipper factors (bZIP),Maf-related
MA0089.1,MAFG::NFE2L1,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Maf-related, Jun-related
MA0089.2,MAFG::NFE2L1,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Maf-related, Jun-related
MA0089.3,MAFG::NFE2L1,Basic leucine zipper factors (bZIP), Basic leucine zipper factors (bZIP),Maf-related, Jun-related
MA0496.1,MAFK,Basic leucine zipper factors (bZIP),Maf-related
MA0496.2,MAFK,Basic leucine zipper factors (bZIP),Maf-related
MA0496.3,MAFK,Basic leucine zipper factors (bZIP),Maf-related
MA0496.4,MAFK,Basic leucine zipper factors (bZIP),Maf-related
MA0058.1,MAX,Basic helix-loop-helix factors (bHLH),bHLH-ZIP
MA0058.2,MAX,Basic helix-loop-helix factors (bHLH),bHLH-ZIP
MA0058.3,MAX,Basic helix-loop-helix factors (bHLH),bHLH-ZIP
MA0058.4,MAX,Basic helix-loop-helix factors (bHLH),bHLH-ZIP
MA0059.1,MAX::MYC,Basic helix-loop-helix factors (bHLH), Basic helix-loop-helix factors (bHLH),bHLH-ZIP, bHLH-ZIP
MA0059.2,MAX::MYC,Basic helix-loop-helix factors (bHLH), Basic helix-loop-helix factors (bHLH),bHLH-ZIP, bHLH-ZIP
MA1522.1,MAZ,C2H2 zinc finger factors,More than 3 adjacent zinc fingers
MA1522.2,MAZ,C2H2 zinc finger factors,More than 3 adjacent zinc fingers
MA0052.1,MEF2A,MADS box factors,Regulators of differentiation
MA0052.2,MEF2A,MADS box factors,Regulators of differentiation
MA0052.3,MEF2A,MADS box factors,Regulators of differentiation
MA0052.4,MEF2A,MADS box factors,Regulators of differentiation
MA0052.5,MEF2A,MADS box factors,Regulators of differentiation
MA0660.1,MEF2B,MADS box factors,Regulators of differentiation
MA0497.1,MEF2C,MADS box factors,Regulators of differentiation
MA0497.2,MEF2C,MADS box factors,Regulators of differentiation
MA0773.1,MEF2D,MADS box factors,Regulators of differentiation
MA0498.2,MEIS1,Homeo domain factors,TALE-type homeo domain factors
MA1639.1,MEIS1,Homeo domain factors,TALE-type homeo domain factors
MA0498.3,MEIS1,Homeo domain factors,TALE-type homeo domain factors
MA1639.2,MEIS1,Homeo domain factors,TALE-type homeo domain factors
MA0774.1,MEIS2,Homeo domain factors,TALE-type homeo domain factors
MA1640.1,MEIS2,Homeo domain factors,TALE-type homeo domain factors
MA1640.2,MEIS2,Homeo domain factors,TALE-type homeo domain factors
MA0775.1,MEIS3,Homeo domain factors,TALE-type homeo domain factors
MA0775.2,MEIS3,Homeo domain factors,TALE-type homeo domain factors
MA0661.1,MEOX1,Homeo domain factors,HOX
MA0661.2,MEOX1,Homeo domain factors,HOX
MA0706.1,MEOX2,Homeo domain factors,HOX
MA0706.2,MEOX2,Homeo domain factors,HOX
MA0801.1,MGA,T-Box factors,TBX6-related factors
MA1960.1,MGA::EVX1,T-Box factors, Homeo domain factors,TBX6-related factors, HOX
MA1960.2,MGA::EVX1,T-Box factors, Homeo domain factors,TBX6-related factors, HOX
MA0620.2,MITF,Basic helix-loop-helix factors (bHLH),bHLH-ZIP
MA0620.3,MITF,Basic helix-loop-helix factors (bHLH),bHLH-ZIP
MA0620.4,MITF,Basic helix-loop-helix factors (bHLH),bHLH-ZIP
MA0662.1,MIXL1,Homeo domain factors,Paired-related HD factors
MA0662.2,MIXL1,Homeo domain factors,Paired-related HD factors
MA0663.1,MLX,Basic helix-loop-helix factors (bHLH),bHLH-ZIP
MA0664.1,MLXIPL,Basic helix-loop-helix factors (bHLH),bHLH-ZIP
MA0664.2,MLXIPL,Basic helix-loop-helix factors (bHLH),bHLH-ZIP
MA0825.1,MNT,Basic helix-loop-helix factors (bHLH),bHLH-ZIP
MA0825.2,MNT,Basic helix-loop-helix factors (bHLH),bHLH-ZIP
MA0707.1,MNX1,Homeo domain factors,HOX
MA0707.2,MNX1,Homeo domain factors,HOX
MA0707.3,MNX1,Homeo domain factors,HOX
MA1523.1,MSANTD3,Tryptophan cluster factors,Myb/SANT domain factors
MA1523.2,MSANTD3,Tryptophan cluster factors,Myb/SANT domain factors
MA0665.1,MSC,Basic helix-loop-helix factors (bHLH),Tal-related
MA1524.1,MSGN1,Basic helix-loop-helix factors (bHLH),Tal-related
MA0666.1,MSX1,Homeo domain factors,NK
MA0666.2,MSX1,Homeo domain factors,NK
MA0666.3,MSX1,Homeo domain factors,NK
MA0708.1,MSX2,Homeo domain factors,NK
MA0708.2,MSX2,Homeo domain factors,NK
MA0708.3,MSX2,Homeo domain factors,NK
MA0863.1,MTF1,C2H2 zinc finger factors,More than 3 adjacent zinc fingers
MA1108.1,MXI1,Basic helix-loop-helix factors (bHLH),bHLH-ZIP
MA1108.2,MXI1,Basic helix-loop-helix factors (bHLH),bHLH-ZIP
MA1108.3,MXI1,Basic helix-loop-helix factors (bHLH),bHLH-ZIP
MA0100.3,MYB,Tryptophan cluster factors,Myb/SANT domain factors
MA0100.4,MYB,Tryptophan cluster factors,Myb/SANT domain factors
MA0776.1,MYBL1,Tryptophan cluster factors,Myb/SANT domain factors
MA0777.1,MYBL2,Tryptophan cluster factors,Myb/SANT domain factors
MA0147.3,MYC,Basic helix-loop-helix factors (bHLH),bHLH-ZIP
MA0147.4,MYC,Basic helix-loop-helix factors (bHLH),bHLH-ZIP
MA0104.4,MYCN,Basic helix-loop-helix factors (bHLH),bHLH-ZIP
MA0104.5,MYCN,Basic helix-loop-helix factors (bHLH),bHLH-ZIP
MA1641.1,MYF5,Basic helix-loop-helix factors (bHLH),MyoD/ASC-related factors
MA1641.2,MYF5,Basic helix-loop-helix factors (bHLH),MyoD/ASC-related factors
MA0667.1,MYF6,Basic helix-loop-helix factors (bHLH),MyoD/ASC-related factors
MA0499.2,MYOD1,Basic helix-loop-helix factors (bHLH),MyoD/ASC-related factors
MA0499.3,MYOD1,Basic helix-loop-helix factors (bHLH),MyoD/ASC-related factors
MA0500.2,MYOG,Basic helix-loop-helix factors (bHLH),MyoD/ASC-related factors
MA0500.3,MYOG,Basic helix-loop-helix factors (bHLH),MyoD/ASC-related factors
MA0056.1,MZF1,C2H2 zinc finger factors,More than 3 adjacent zinc fingers
MA0056.2,MZF1,C2H2 zinc finger factors,More than 3 adjacent zinc fingers
MA0056.3,MZF1,C2H2 zinc finger factors,More than 3 adjacent zinc fingers
MA0117.1,Mafb,Basic leucine zipper factors (bZIP),Maf-related
MA0117.2,Mafb,Basic leucine zipper factors (bZIP),Maf-related
MA0117.3,Mafb,Basic leucine zipper factors (bZIP),Maf-related
MA0659.3,Mafg,Basic leucine zipper factors (bZIP),Maf-related
MA0659.4,Mafg,Basic leucine zipper factors (bZIP),Maf-related
MA0029.1,Mecom,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers
MA0029.2,Mecom,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers
MA0498.1,Meis1,Homeo domain factors,TALE-type homeo domain factors
MA0620.1,Mitf,Basic helix-loop-helix factors (bHLH),bHLH-ZIP
MA0622.1,Mlxip,Basic helix-loop-helix factors (bHLH),bHLH-ZIP
MA0622.2,Mlxip,Basic helix-loop-helix factors (bHLH),bHLH-ZIP
MA1524.2,Msgn1,Basic helix-loop-helix factors (bHLH),Tal-related
MA1524.3,Msgn1,Basic helix-loop-helix factors (bHLH),Tal-related
MA0709.1,Msx3,Homeo domain factors,NK
MA0709.2,Msx3,Homeo domain factors,NK
MA0100.1,Myb,Tryptophan cluster factors,Myb/SANT domain factors
MA0100.2,Myb,Tryptophan cluster factors,Myb/SANT domain factors
MA0147.1,Myc,Basic helix-loop-helix factors (bHLH),bHLH-ZIP
MA0147.2,Myc,Basic helix-loop-helix factors (bHLH),bHLH-ZIP
MA0104.1,Mycn,Basic helix-loop-helix factors (bHLH),bHLH-ZIP
MA0104.2,Mycn,Basic helix-loop-helix factors (bHLH),bHLH-ZIP
MA0104.3,Mycn,Basic helix-loop-helix factors (bHLH),bHLH-ZIP
MA0499.1,Myod1,Basic helix-loop-helix factors (bHLH),MyoD/ASC-related factors
MA0500.1,Myog,Basic helix-loop-helix factors (bHLH),MyoD/ASC-related factors
MA1109.1,NEUROD1,Basic helix-loop-helix factors (bHLH),Tal-related
MA1109.2,NEUROD1,Basic helix-loop-helix factors (bHLH),Tal-related
MA0668.1,NEUROD2,Basic helix-loop-helix factors (bHLH),Tal-related
MA0623.2,NEUROG1,Basic helix-loop-helix factors (bHLH),Tal-related
MA0669.1,NEUROG2,Basic helix-loop-helix factors (bHLH),Tal-related
MA1642.1,NEUROG2,Basic helix-loop-helix factors (bHLH),Tal-related
MA1642.2,NEUROG2,Basic helix-loop-helix factors (bHLH),Tal-related
MA0606.1,NFAT5,Rel homology region (RHR) factors,NFAT-related factors
MA0624.1,NFATC1,Rel homology region (RHR) factors,NFAT-related factors
MA0152.1,NFATC2,Rel homology region (RHR) factors,NFAT-related factors
MA0625.1,NFATC3,Rel homology region (RHR) factors,NFAT-related factors
MA0625.2,NFATC3,Rel homology region (RHR) factors,NFAT-related factors
MA0625.3,NFATC3,Rel homology region (RHR) factors,NFAT-related factors
MA1525.1,NFATC4,Rel homology region (RHR) factors,NFAT-related factors
MA1525.2,NFATC4,Rel homology region (RHR) factors,NFAT-related factors
MA1525.3,NFATC4,Rel homology region (RHR) factors,NFAT-related factors
MA0841.1,NFE2,Basic leucine zipper factors (bZIP),Jun-related
MA0841.2,NFE2,Basic leucine zipper factors (bZIP),Jun-related
MA0150.1,NFE2L2,Basic leucine zipper factors (bZIP),Jun-related
MA0670.1,NFIA,SMAD/NF-1 DNA-binding domain factors,Nuclear factor 1
MA0670.2,NFIA,SMAD/NF-1 DNA-binding domain factors,Nuclear factor 1
MA1643.1,NFIB,SMAD/NF-1 DNA-binding domain factors,Nuclear factor 1
MA1643.2,NFIB,SMAD/NF-1 DNA-binding domain factors,Nuclear factor 1
MA0161.1,NFIC,SMAD/NF-1 DNA-binding domain factors,Nuclear factor 1
MA0161.2,NFIC,SMAD/NF-1 DNA-binding domain factors,Nuclear factor 1
MA1527.1,NFIC,SMAD/NF-1 DNA-binding domain factors,Nuclear factor 1
MA0161.3,NFIC,SMAD/NF-1 DNA-binding domain factors,Nuclear factor 1
MA1527.2,NFIC,SMAD/NF-1 DNA-binding domain factors,Nuclear factor 1
MA0119.1,NFIC::TLX1,SMAD/NF-1 DNA-binding domain factors, Homeo domain factors,Nuclear factor 1, NK
MA0025.1,NFIL3,Basic leucine zipper factors (bZIP),CEBP-related
MA0025.2,NFIL3,Basic leucine zipper factors (bZIP),CEBP-related
MA0025.3,NFIL3,Basic leucine zipper factors (bZIP),CEBP-related
MA0671.1,NFIX,SMAD/NF-1 DNA-binding domain factors,Nuclear factor 1
MA1528.1,NFIX,SMAD/NF-1 DNA-binding domain factors,Nuclear factor 1
MA0671.2,NFIX,SMAD/NF-1 DNA-binding domain factors,Nuclear factor 1
MA1528.2,NFIX,SMAD/NF-1 DNA-binding domain factors,Nuclear factor 1
MA0105.1,NFKB1,Rel homology region (RHR) factors,NF-kappaB-related factors
MA0105.2,NFKB1,Rel homology region (RHR) factors,NF-kappaB-related factors
MA0105.3,NFKB1,Rel homology region (RHR) factors,NF-kappaB-related factors
MA0105.4,NFKB1,Rel homology region (RHR) factors,NF-kappaB-related factors
MA0778.1,NFKB2,Rel homology region (RHR) factors,NF-kappaB-related factors
MA0778.2,NFKB2,Rel homology region (RHR) factors,NF-kappaB-related factors
MA0060.1,NFYA,Other alpha,NFY
MA0060.2,NFYA,Other alpha,NFY
MA0060.3,NFYA,Other alpha,NFY
MA0060.4,NFYA,Heteromeric CCAAT-binding factors,Heteromeric CCAAT-binding
MA0502.1,NFYB,Heteromeric CCAAT-binding factors,Heteromeric CCAAT-binding
MA0502.2,NFYB,Heteromeric CCAAT-binding factors,Heteromeric CCAAT-binding
MA0502.3,NFYB,Heteromeric CCAAT-binding factors,Heteromeric CCAAT-binding
MA1644.1,NFYC,Heteromeric CCAAT-binding factors,Heteromeric CCAAT-binding
MA1644.2,NFYC,Heteromeric CCAAT-binding factors,Heteromeric CCAAT-binding
MA0048.1,NHLH1,Basic helix-loop-helix factors (bHLH),Tal-related
MA0048.2,NHLH1,Basic helix-loop-helix factors (bHLH),Tal-related
MA0048.3,NHLH1,Basic helix-loop-helix factors (bHLH),Tal-related
MA1529.1,NHLH2,Basic helix-loop-helix factors (bHLH),Tal-related
MA1529.2,NHLH2,Basic helix-loop-helix factors (bHLH),Tal-related
MA1645.1,NKX2-2,Homeo domain factors,NK
MA1645.2,NKX2-2,Homeo domain factors,NK
MA0672.1,NKX2-3,Homeo domain factors,NK
MA0672.2,NKX2-3,Homeo domain factors,NK
MA2003.1,NKX2-4,Homeo domain factors,NK
MA2003.2,NKX2-4,Homeo domain factors,NK
MA0063.2,NKX2-5,Homeo domain factors,NK
MA0063.3,NKX2-5,Homeo domain factors,NK
MA0673.1,NKX2-8,Homeo domain factors,NK
MA0673.2,NKX2-8,Homeo domain factors,NK
MA0124.1,NKX3-1,Homeo domain factors,NK
MA0122.2,NKX3-2,Homeo domain factors,NK
MA0674.1,NKX6-1,Homeo domain factors,NK
MA0674.2,NKX6-1,Homeo domain factors,NK
MA0675.1,NKX6-2,Homeo domain factors,NK
MA0675.2,NKX6-2,Homeo domain factors,NK
MA1530.1,NKX6-3,Homeo domain factors,NK
MA1530.2,NKX6-3,Homeo domain factors,NK
MA0710.1,NOTO,Homeo domain factors,NK
MA0710.2,NOTO,Homeo domain factors,NK
MA1531.1,NR1D1,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1)
MA1531.2,NR1D1,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1)
MA1532.1,NR1D2,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1)
MA1532.2,NR1D2,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1)
MA0115.1,NR1H2::RXRA,Nuclear receptors with C4 zinc fingers, Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)
MA1110.1,NR1H4,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1)
MA1146.1,NR1H4::RXRA,Nuclear receptors with C4 zinc fingers, Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)
MA1146.2,NR1H4::RXRA,Nuclear receptors with C4 zinc fingers, Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)
MA1533.1,NR1I2,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1)
MA1533.2,NR1I2,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1)
MA1534.1,NR1I3,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1)
MA1534.2,NR1I3,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1)
MA1535.1,NR2C1,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2)
MA1535.2,NR2C1,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2)
MA0504.1,NR2C2,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2)
MA1536.1,NR2C2,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2)
MA0504.2,NR2C2,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2)
MA1536.2,NR2C2,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2)
MA0017.1,NR2F1,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2)
MA0017.2,NR2F1,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2)
MA1537.1,NR2F1,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2)
MA1538.1,NR2F1,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2)
MA0017.3,NR2F1,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2)
MA1537.2,NR2F1,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2)
MA1111.1,NR2F2,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2)
MA1111.2,NR2F2,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2)
MA1539.1,NR2F6,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2)
MA0113.1,NR3C1,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3)
MA0113.2,NR3C1,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3)
MA0113.3,NR3C1,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3)
MA0113.4,NR3C1,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3)
MA0727.1,NR3C2,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3)
MA0727.2,NR3C2,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3)
MA1112.1,NR4A1,Nuclear receptors with C4 zinc fingers,NGFI-B-related receptors (NR4)
MA1112.2,NR4A1,Nuclear receptors with C4 zinc fingers,NGFI-B-related receptors (NR4)
MA1112.3,NR4A1,Nuclear receptors with C4 zinc fingers,NGFI-B-related receptors (NR4)
MA0160.1,NR4A2,Nuclear receptors with C4 zinc fingers,NGFI-B-related receptors (NR4)
MA0160.2,NR4A2,Nuclear receptors with C4 zinc fingers,NGFI-B-related receptors (NR4)
MA0160.3,NR4A2,Nuclear receptors with C4 zinc fingers,NGFI-B-related receptors (NR4)
MA1147.1,NR4A2::RXRA,Nuclear receptors with C4 zinc fingers, Nuclear receptors with C4 zinc fingers,NGFI-B-related receptors (NR4), RXR-related receptors (NR2)
MA1147.2,NR4A2::RXRA,Nuclear receptors with C4 zinc fingers, Nuclear receptors with C4 zinc fingers,NGFI-B-related receptors (NR4), RXR-related receptors (NR2)
MA1540.1,NR5A1,Nuclear receptors with C4 zinc fingers,FTZF1related(NR5A)
MA1540.2,NR5A1,Nuclear receptors with C4 zinc fingers,FTZF1related(NR5A)
MA1540.3,NR5A1,Nuclear receptors with C4 zinc fingers,FTZF1related(NR5A)
MA1541.1,NR6A1,Nuclear receptors with C4 zinc fingers,GCNF-related receptors (NR6)
MA1541.2,NR6A1,Nuclear receptors with C4 zinc fingers,GCNF-related receptors (NR6)
MA0506.1,NRF1,Basic leucine zipper factors (bZIP),Jun-related
MA0842.1,NRL,Basic leucine zipper factors (bZIP),Maf-related
MA0842.2,NRL,Basic leucine zipper factors (bZIP),Maf-related
MA0842.3,NRL,Basic leucine zipper factors (bZIP),Maf-related
MA2339.1,Nanog,Homeo domain factors,NK
MA1993.1,Neurod2,Basic helix-loop-helix factors (bHLH),Tal-related
MA0668.2,Neurod2,Basic helix-loop-helix factors (bHLH),Tal-related
MA1993.2,Neurod2,Basic helix-loop-helix factors (bHLH),Tal-related
MA0668.3,Neurod2,Basic helix-loop-helix factors (bHLH),Tal-related
MA0623.1,Neurog1,Basic helix-loop-helix factors (bHLH),Tal-related
MA0606.2,Nfat5,Rel homology region (RHR) factors,NFAT-related factors
MA0606.3,Nfat5,Rel homology region (RHR) factors,NFAT-related factors
MA0624.2,Nfatc1,Rel homology region (RHR) factors,NFAT-related factors
MA0624.3,Nfatc1,Rel homology region (RHR) factors,NFAT-related factors
MA0152.2,Nfatc2,Rel homology region (RHR) factors,NFAT-related factors
MA0152.3,Nfatc2,Rel homology region (RHR) factors,NFAT-related factors
MA0150.2,Nfe2l2,Basic leucine zipper factors (bZIP),Jun-related
MA0150.3,Nfe2l2,Basic leucine zipper factors (bZIP),Jun-related
MA1994.1,Nkx2-1,Homeo domain factors,NK
