file, cpu, mem(GBs), io(GB), vmem(M), maxvmem(M), nproc, time(s), inputfilesize(B)
MCF7_f02_s27_HINT.qsub.sh.o887076, 06:59:55, 40594.24897, 2393.87601, 1.117G, 2.492G, 1, 26559, 55233521902
K562_f025_s2_HINT.qsub.sh.o1367881, 13:59:13, 97101.35532, 4214.06389, 1.318G, 3.090G, 1, 52050, 83971635984
MCF7_f02_s49_HINT.qsub.sh.o887077, 08:49:32, 49147.70088, 2395.59505, 1.085G, 2.485G, 1, 34163, 55235314545
MCF7_f06_s37_HINT.qsub.sh.o887083, 05:37:20, 30985.03473, 1519.35516, 1.119G, 2.489G, 1, 21328, 30151966572
K562_f035_s49_HINT.qsub.sh.o1367897, 11:18:14, 76600.06835, 4131.48665, 1.308G, 3.054G, 1, 42570, 77901793703
K562_f04_s7_HINT.qsub.sh.o887062, 10:44:32, 72678.89328, 3777.08037, 1.315G, 3.034G, 1, 40968, 68736775812
MCF7_f035_s36_HINT.qsub.sh.o1367901, 06:45:37, 38877.41409, 2286.32454, 1.109G, 2.538G, 1, 25679, 50699518606
MCF7_f02_s59_HINT.qsub.sh.o887078, 08:52:57, 50397.88558, 2394.84425, 1.085G, 2.507G, 1, 34543, 55234612753
K562_f035_s96_HINT.qsub.sh.o1367898, 11:07:27, 77582.06364, 4130.77811, 1.308G, 3.073G, 1, 41818, 77901762102
SKNSH_f035_s84_HINT.qsub.sh.o1367903, 12:19:24, 77822.75305, 4405.34354, 1.213G, 2.839G, 1, 46401, 83575499186
MCF7_f01_s31_HINT.qsub.sh.o887073, 06:17:10, 35899.25977, 2111.87365, 1.136G, 2.668G, 1, 24432, 49433420184
K562_f025_s4_HINT.qsub.sh.o1367882, 11:26:01, 79624.52468, 4213.06298, 1.318G, 3.116G, 1, 42952, 83971280280
SKNSH_f04_s34_HINT.qsub.sh.o887097, 13:40:05, 87228.96708, 3971.61958, 1.219G, 2.822G, 1, 50808, 73326892165
SKNSH_f06_s9_HINT.qsub.sh.o1721521, 11:50:26, 72186.72112, 2901.70965, 1.239G, 2.894G, 1, 45480, 48270587476
SKNSH_f01_s26_HINT.qsub.sh.o887092, 11:32:47, 74754.46355, 4008.69907, 1.246G, 2.966G, 1, 44157, 83608443271
SKNSH_f08_s55_HINT.qsub.sh.o887103, 06:57:28, 44404.47545, 2314.68083, 3.594M, 2.769G, 1, 26398, 34890235723
MCF7_f025_s28_HINT.qsub.sh.o1367884, 08:40:18, 49443.84567, 2546.43532, 1.110G, 2.474G, 1, 32687, 58439557892
MCF7_f06_s34_HINT.qsub.sh.o887082, 05:55:33, 31928.31279, 1520.59830, 1.087G, 2.563G, 1, 23943, 30149362980
K562_f01_s56_HINT.qsub.sh.o887055, 11:15:10, 78780.97983, 3326.55152, 1.390G, 3.299G, 1, 42860, 70236212159
HEPG2_f06_s96_HINT.qsub.sh.o887047, 07:14:00, 47003.53568, 1995.80354, 1.291G, 2.985G, 1, 27667, 33746740414
SKNSH_f04_s92_HINT.qsub.sh.o887099, 11:05:59, 72262.71072, 3974.86140, 1.218G, 2.901G, 1, 42066, 73324536916
SKNSH_f005_s56_HINT.qsub.sh.o887089, 12:27:19, 78072.56322, 3714.60311, 1.198G, 2.795G, 1, 46908, 79632377783
GM12878_f08_s18_HINT.qsub.sh.o887030, 09:11:20, 68189.49324, 2487.61190, 1.439G, 3.471G, 1, 35298, 32846343362
K562_f02_s83_HINT.qsub.sh.o887059, 12:35:26, 87324.46736, 3897.71176, 1.342G, 3.139G, 1, 47529, 78953580952
GM12878_f005_s40_HINT.qsub.sh.o887016, 11:44:04, 90228.71280, 3250.27157, 1.458G, 3.411G, 1, 44063, 57650923151
HEPG2_f06_s42_HINT.qsub.sh.o887045, 07:27:00, 47331.16267, 1995.16529, 1.263G, 2.967G, 1, 29430, 33743297285
GM12878_f02_s42_HINT.qsub.sh.o887021, 14:01:29, 106420.49188, 4027.97625, 1.427G, 3.467G, 1, 52510, 68441729397
GM12878_f02_s76_HINT.qsub.sh.o887023, 14:16:21, 108842.85997, 4027.01981, 1.427G, 3.389G, 1, 53419, 68440380627
SKNSH_f025_s18_HINT.qsub.sh.o1367887, 13:44:08, 89167.27716, 4910.59665, 1.216G, 2.712G, 1, 51177, 97588537864
GM12878_f035_s83_HINT.qsub.sh.o1367891, 13:30:38, 109233.93803, 4623.71168, 1.498G, 3.584G, 1, 50455, 74253592970
HEPG2_f025_s76_HINT.qsub.sh.o1367878, 10:42:08, 71739.39538, 3274.57830, 1.256G, 3.077G, 1, 40230, 64289531708
HEPG2_f035_s1_HINT.qsub.sh.o1367894, 09:52:28, 65731.51977, 2979.44342, 1.285G, 3.065G, 1, 37024, 56397356660
MCF7_f08_s96_HINT.qsub.sh.o887087, 04:39:09, 25214.26636, 1223.45373, 1.111G, 2.614G, 1, 17869, 22225944619
SKNSH_f005_s4_HINT.qsub.sh.o887088, 10:43:43, 69700.31593, 3710.92279, 1.196G, 2.795G, 1, 42256, 79633508642
K562_f035_s18_HINT.qsub.sh.o1367896, 11:12:15, 77756.59773, 4129.03554, 1.307G, 3.071G, 1, 42124, 77900177442
HEPG2_f01_s23_HINT.qsub.sh.o887036, 09:31:30, 62818.00663, 2671.57615, 1.273G, 3.141G, 1, 36545, 54243484815
GM12878_f005_s21_HINT.qsub.sh.o887015, 09:38:50, 75797.59927, 3247.42001, 1.459G, 3.543G, 1, 36568, 57650457191
MCF7_f025_s89_HINT.qsub.sh.o1367885, 08:33:15, 48790.17399, 2545.53881, 1.110G, 2.557G, 1, 32298, 58439531341
HEPG2_f005_s1_HINT.qsub.sh.o887033, 08:52:20, 58046.83011, 2481.48156, 1.265G, 3.140G, 1, 34774, 51319698927
K562_f025_s95_HINT.qsub.sh.o1367883, 11:18:36, 79310.25302, 4210.24361, 1.318G, 3.139G, 1, 42370, 83972977768
HEPG2_f035_s15_HINT.qsub.sh.o1367893, 08:30:33, 57404.35063, 2978.11969, 1.286G, 3.018G, 1, 32199, 56400616672
MCF7_f04_s33_HINT.qsub.sh.o887080, 06:09:01, 34909.03822, 2063.82834, 1.110G, 2.503G, 1, 23477, 44772915588
SKNSH_f02_s80_HINT.qsub.sh.o887095, 15:36:01, 99043.88819, 4589.68719, 1.228G, 2.800G, 1, 58216, 92531725091
HEPG2_f025_s88_HINT.qsub.sh.o1367879, 09:25:57, 63862.33134, 3276.00791, 1.288G, 2.907G, 1, 35740, 64289475778
GM12878_f08_s85_HINT.qsub.sh.o887031, 09:13:02, 68313.34679, 2485.56347, 1.440G, 3.514G, 1, 34928, 32847983130
SKNSH_f04_s61_HINT.qsub.sh.o887098, 11:35:00, 74097.92232, 3972.14238, 1.219G, 2.833G, 1, 43559, 73324659914
HEPG2_f02_s75_HINT.qsub.sh.o887039, 11:10:55, 73917.34658, 3059.59989, 1.262G, 2.959G, 1, 42337, 60691388698
K562_f01_s33_HINT.qsub.sh.o887054, 10:46:32, 76849.97603, 3327.92966, 1.360G, 3.229G, 1, 41363, 70236738462
GM12878_f035_s87_HINT.qsub.sh.o1367892, 15:27:20, 124531.35248, 4622.16422, 1.498G, 3.426G, 1, 57258, 74254119217
SKNSH_f08_s86_HINT.qsub.sh.o887104, 06:50:53, 43750.21739, 2315.02064, 1.236G, 2.841G, 1, 26099, 34892988659
GM12878_f025_s40_HINT.qsub.sh.o1367876, 12:32:03, 99218.02629, 4325.52575, 1.472G, 3.329G, 1, 46938, 72148433501
MCF7_f08_s40_HINT.qsub.sh.o887086, 04:48:33, 26032.14738, 1232.62311, 1.109G, 2.614G, 1, 18392, 22225539383
GM12878_f01_s72_HINT.qsub.sh.o887020, 10:15:58, 80960.98617, 3516.82946, 1.475G, 3.429G, 1, 38865, 61094435640
K562_f06_s49_HINT.qsub.sh.o887065, 10:10:01, 68435.84503, 2900.56340, 1.342G, 3.120G, 1, 38887, 46540796942
GM12878_f04_s52_HINT.qsub.sh.o887026, 14:06:34, 111801.31739, 4182.49493, 1.477G, 3.402G, 1, 52445, 66954076230
MCF7_f04_s97_HINT.qsub.sh.o887081, 06:13:09, 35503.25603, 2064.84815, 1.110G, 2.582G, 1, 25366, 44773157927
K562_f02_s33_HINT.qsub.sh.o887057, 12:56:14, 89166.48928, 3897.75771, 1.342G, 3.137G, 1, 48655, 78956389579
GM12878_f035_s36_HINT.qsub.sh.o1367890, 13:50:33, 111601.35141, 4622.13155, 1.499G, 3.402G, 1, 51360, 74254365527
MCF7_f01_s83_HINT.qsub.sh.o887075, 07:08:25, 40853.94640, 2112.79234, 1.134G, 2.687G, 1, 28375, 49433258608
SKNSH_f08_s49_HINT.qsub.sh.o887102, 08:24:25, 52570.94720, 2316.80294, 1.235G, 2.924G, 1, 32673, 34899442474
HEPG2_f035_s73_HINT.qsub.sh.o1367895, 09:03:47, 60415.92265, 2979.99777, 1.286G, 2.990G, 1, 33993, 56395144918
MCF7_f06_s78_HINT.qsub.sh.o887084, 04:52:44, 26980.57936, 1520.34195, 1.119G, 2.521G, 1, 18502, 30156293899
SKNSH_f035_s99_HINT.qsub.sh.o1367904, 15:08:50, 95995.66299, 4405.28940, 1.215G, 2.713G, 1, 55955, 83572527439
GM12878_f02_s49_HINT.qsub.sh.o887022, 13:06:05, 100114.14764, 4028.83905, 1.438G, 3.321G, 1, 48952, 68442251209
HEPG2_f08_s64_HINT.qsub.sh.o887049, 06:17:41, 39413.92489, 1619.76972, 1.274G, 2.968G, 1, 26692, 24904404491
SKNSH_f02_s52_HINT.qsub.sh.o887094, 16:13:31, 103241.38632, 4588.32722, 1.225G, 2.839G, 1, 60412, 92530774278
MCF7_f005_s76_HINT.qsub.sh.o887072, 06:56:37, 39671.69238, 1971.75772, 1.131G, 2.720G, 1, 27515, 46815609646
HEPG2_f04_s24_HINT.qsub.sh.o887042, 09:37:47, 62525.96672, 2694.83453, 1.286G, 3.061G, 1, 36377, 49902072796
HEPG2_f005_s95_HINT.qsub.sh.o887035, 07:05:03, 48057.48199, 2480.44793, 1.265G, 3.172G, 1, 27205, 51321825309
K562_f01_s84_HINT.qsub.sh.o887056, 11:37:26, 82000.20222, 3325.16343, 1.390G, 3.185G, 1, 43267, 70236670709
K562_f06_s32_HINT.qsub.sh.o887064, 08:10:03, 55786.49920, 2900.33644, 1.341G, 3.114G, 1, 32647, 46539929886
K562_f06_s78_HINT.qsub.sh.o887066, 08:17:38, 57844.09211, 2900.48254, 1.343G, 3.143G, 1, 32077, 46540039060
K562_f08_s10_HINT.qsub.sh.o887067, 08:50:45, 59424.16637, 2424.39451, 1.312G, 3.185G, 1, 34262, 34844030172
GM12878_f025_s10_HINT.qsub.sh.o1367875, 14:21:11, 113166.32004, 4326.07444, 1.472G, 3.504G, 1, 53320, 72148997761
GM12878_f04_s28_HINT.qsub.sh.o887024, 14:25:15, 112809.27459, 4179.93800, 1.443G, 3.465G, 1, 55034, 66952762236
K562_f005_s96_HINT.qsub.sh.o887053, 10:13:54, 70723.99218, 3038.06143, 1.356G, 3.232G, 1, 39251, 66424821746
SKNSH_f01_s10_HINT.qsub.sh.o887091, 13:46:04, 88319.20213, 4012.10266, 1.247G, 2.914G, 1, 51519, 83607089053
GM12878_f06_s82_HINT.qsub.sh.o887029, 10:51:05, 82165.86941, 3097.83408, 1.454G, 3.378G, 1, 40581, 45680197554
K562_f005_s45_HINT.qsub.sh.o887051, 10:00:43, 70664.06737, 3035.15145, 1.387G, 3.147G, 1, 37257, 66423435138
HEPG2_f005_s76_HINT.qsub.sh.o887034, 08:38:51, 57706.47535, 2481.70160, 1.265G, 3.170G, 1, 33805, 51319413204
K562_f08_s27_HINT.qsub.sh.o887068, 08:31:29, 56455.57405, 2429.42243, 1.312G, 3.151G, 1, 33196, 34840728816
HEPG2_f08_s77_HINT.qsub.sh.o887050, 04:56:58, 32225.30259, 1626.41201, 1.275G, 3.130G, 1, 19193, 24907972401
HEPG2_f04_s36_HINT.qsub.sh.o887043, 07:47:50, 52251.54941, 2695.99806, 1.288G, 2.966G, 1, 29544, 49905814188
MCF7_f035_s34_HINT.qsub.sh.o1367900, 07:16:56, 40116.15152, 2285.17300, 1.108G, 2.461G, 1, 27634, 50700649621
GM12878_f025_s77_HINT.qsub.sh.o1367877, 12:26:43, 99014.71819, 4326.40674, 1.473G, 3.541G, 1, 46560, 72147855807
GM12878_f005_s91_HINT.qsub.sh.o887017, 09:29:58, 74766.52039, 3249.65052, 1.427G, 3.366G, 1, 36385, 57648461903
MCF7_f005_s27_HINT.qsub.sh.o887070, 05:50:09, 33740.22138, 1972.13761, 1.098G, 2.605G, 1, 24495, 46816891013
K562_f04_s6_HINT.qsub.sh.o887061, 12:12:47, 82828.32935, 3775.52474, 1.283G, 3.090G, 1, 45453, 68740168128
K562_f02_s53_HINT.qsub.sh.o887058, 12:53:37, 87313.80650, 3901.07004, 1.341G, 3.114G, 1, 48485, 78955896684
MCF7_f04_s17_HINT.qsub.sh.o887079, 07:47:45, 43336.65278, 2063.76295, 1.112G, 2.482G, 1, 30004, 44774349769
SKNSH_f06_s13_HINT.qsub.sh.o1721519, 10:09:40, 63909.84748, 2903.08689, 1.207G, 2.881G, 1, 38039, 48285248310
MCF7_f01_s53_HINT.qsub.sh.o887074, 06:11:31, 35730.60929, 2111.94492, 1.130G, 2.583G, 1, 26379, 49433689267
K562_f04_s28_HINT.qsub.sh.o887060, 10:54:46, 75647.40142, 3777.22001, 1.315G, 3.003G, 1, 41302, 68741916869
K562_f08_s66_HINT.qsub.sh.o887069, 08:37:45, 57979.69206, 2424.30375, 1.313G, 3.209G, 1, 33707, 34846549769
SKNSH_f035_s44_HINT.qsub.sh.o1367902, 14:14:08, 90724.01537, 4405.82785, 1.214G, 2.758G, 1, 52850, 83571340337
HEPG2_f025_s9_HINT.qsub.sh.o1367880, 10:53:48, 72992.14498, 3274.17169, 1.288G, 2.889G, 1, 40899, 64290024398
HEPG2_f02_s88_HINT.qsub.sh.o887041, 10:24:38, 69789.77523, 3060.61375, 1.293G, 3.037G, 1, 39106, 60693142270
GM12878_f04_s50_HINT.qsub.sh.o887025, 15:10:26, 118207.01726, 4180.21729, 1.475G, 3.383G, 1, 57065, 66953890274
K562_f005_s74_HINT.qsub.sh.o887052, 08:42:34, 63668.62985, 3036.09659, 1.388G, 3.140G, 1, 33599, 66423079404
HEPG2_f01_s67_HINT.qsub.sh.o887038, 09:29:13, 62242.61992, 2671.46006, 1.274G, 3.141G, 1, 36464, 54243543836
HEPG2_f06_s67_HINT.qsub.sh.o887046, 07:37:02, 48589.70029, 1995.59113, 1.259G, 3.115G, 1, 29203, 33749723360
MCF7_f005_s39_HINT.qsub.sh.o887071, 06:49:46, 38683.27510, 1970.97474, 1.128G, 2.679G, 1, 25941, 46817183633
SKNSH_f025_s47_HINT.qsub.sh.o1367888, 16:45:17, 108087.35913, 4907.84410, 1.215G, 2.862G, 1, 61867, 97587823214
GM12878_f06_s35_HINT.qsub.sh.o887028, 09:06:18, 69740.87744, 3097.45921, 1.421G, 3.365G, 1, 35136, 45680635402
GM12878_f06_s13_HINT.qsub.sh.o887027, 09:07:11, 69949.45506, 3097.75717, 1.453G, 3.464G, 1, 34886, 45678350710
SKNSH_f025_s74_HINT.qsub.sh.o1367889, 13:39:13, 88871.06371, 4908.35069, 1.215G, 2.925G, 1, 50853, 97586133710
SKNSH_f01_s29_HINT.qsub.sh.o887093, 11:10:48, 72579.77850, 4013.46621, 1.245G, 2.892G, 1, 42673, 83613501025
MCF7_f08_s13_HINT.qsub.sh.o887085, 03:59:38, 21884.52126, 1235.10826, 5.348M, 2.520G, 1, 15769, 22226224744
HEPG2_f08_s22_MACS3.qsub.sh.o887332, 00:17:22, 694.23524, 26.89485, 1.937G, 2.575G, 5, 1156, 1562963
GM12878_f06_s35_MACS3.qsub.sh.o887312, 00:34:45, 2530.65261, 49.33951, 2.691G, 3.214G, 5, 2201, 821285
MCF7_f01_s83_MACS3.qsub.sh.o887358, 00:32:04, 2157.31101, 54.61441, 2.794G, 3.866G, 5, 2111, 2648739
MCF7_f025_s28_MACS3.qsub.sh.o1367975, 00:44:44, 3577.81430, 62.99754, 3.186G, 4.292G, 5, 2864, 4805101
SKNSH_f02_s52_MACS3.qsub.sh.o887377, 01:02:39, 7467.55840, 99.75439, 4.421G, 5.655G, 5, 4094, 3477660
SKNSH_f005_s86_MACS3.qsub.sh.o887373, 00:49:26, 5092.85789, 86.77822, 3.921G, 4.918G, 5, 3277, 3425207
MCF7_f025_s89_MACS3.qsub.sh.o1367976, 00:41:11, 3234.17253, 63.16874, 3.024G, 3.758G, 5, 2716, 4760413
GM12878_f035_s87_MACS3.qsub.sh.o1367983, 00:59:16, 6759.75513, 77.90280, 3.983G, 4.835G, 5, 3987, 4957755
HEPG2_f08_s64_MACS3.qsub.sh.o887333, 00:17:56, 715.32294, 26.79141, 1.934G, 2.346G, 5, 1166, 1597923
K562_f06_s78_MACS3.qsub.sh.o887349, 00:27:43, 1632.79827, 102.12781, 4.772G, 5.596G, 5, 1823, 2102586
K562_f02_s53_MACS3.qsub.sh.o887342, 00:45:55, 4331.82095, 172.91305, 6.150G, 6.150G, 5, 3039, 2218233
MCF7_f02_s27_MACS3.qsub.sh.o887359, 00:36:39, 2672.03092, 122.61337, 944.578M, 6.243G, 5, 2374, 2750414
MCF7_f02_s49_MACS3.qsub.sh.o887360, 00:37:02, 2806.09896, 61.21814, 2.972G, 4.166G, 5, 2367, 2771205
K562_f005_s96_MACS3.qsub.sh.o887337, 00:40:46, 3225.40678, 147.30724, 5.397G, 6.450G, 5, 2657, 2069702
GM12878_f08_s86_MACS3.qsub.sh.o887316, 00:22:02, 1225.24493, 70.49273, 956.879M, 2.948G, 5, 1444, 953409
SKNSH_f06_s13_MACS3.qsub.sh.o1721546, 00:50:04, 3722.83791, 53.04993, 2.607G, 3.968G, 5, 3212, 5016693
HEPG2_f01_s67_MACS3.qsub.sh.o887322, 00:35:58, 2659.76124, 119.23559, 4.314G, 6.213G, 5, 2312, 1262945
HEPG2_f02_s88_MACS3.qsub.sh.o887325, 00:38:22, 3132.89008, 132.19422, 907.367M, 4.630G, 5, 2514, 1537821
HEPG2_f025_s88_MACS3.qsub.sh.o1367970, 00:40:12, 3456.66477, 137.97232, 828.250M, 4.316G, 5, 2689, 4749799
GM12878_f01_s40_MACS3.qsub.sh.o887303, 00:48:42, 4542.92399, 132.54955, 6.241G, 6.241G, 5, 3077, 434527
GM12878_f01_s72_MACS3.qsub.sh.o887304, 00:45:29, 4247.96019, 132.55321, 6.399G, 6.399G, 5, 2845, 671029
MCF7_f005_s27_MACS3.qsub.sh.o887353, 00:35:26, 2364.70256, 105.37613, 844.070M, 3.836G, 5, 2244, 2519762
MCF7_f025_s90_MACS3.qsub.sh.o1367977, 00:42:57, 3454.94042, 63.16487, 3.007G, 3.811G, 5, 2744, 4772133
HEPG2_f005_s76_MACS3.qsub.sh.o887318, 00:32:11, 2282.26736, 56.39603, 2.806G, 3.206G, 5, 2124, 1073484
MCF7_f02_s59_MACS3.qsub.sh.o887361, 00:34:50, 2597.84080, 122.63696, 1006.336M, 6.207G, 5, 2446, 2821829
K562_f035_s96_MACS3.qsub.sh.o1367989, 00:59:23, 5555.89780, 170.99539, 6.381G, 6.381G, 5, 3737, 4945021
SKNSH_f035_s84_MACS3.qsub.sh.o1367994, 01:01:50, 7077.12537, 182.08485, 6.032G, 6.032G, 5, 4150, 4971703
GM12878_f01_s2_MACS3.qsub.sh.o887302, 00:40:38, 3674.35163, 132.56173, 5.505G, 6.305G, 5, 2619, 359071
K562_f06_s49_MACS3.qsub.sh.o887348, 00:31:20, 1869.75464, 102.14333, 897.078M, 3.225G, 5, 1991, 2112840
MCF7_f08_s40_MACS3.qsub.sh.o887369, 00:16:09, 577.33691, 23.72598, 1.870G, 1.989G, 5, 1060, 2700948
HEPG2_f04_s68_MACS3.qsub.sh.o887328, 00:33:10, 2249.97080, 54.65216, 2.830G, 4.149G, 5, 2203, 1534165
SKNSH_f02_s88_MACS3.qsub.sh.o887379, 01:00:58, 7342.86804, 99.91534, 763.793M, 6.035G, 5, 3983, 3474823
K562_f035_s18_MACS3.qsub.sh.o1367987, 00:48:26, 4486.24742, 85.35099, 3.500G, 5.127G, 5, 3244, 4885518
MCF7_f035_s26_MACS3.qsub.sh.o1367990, 00:37:37, 2644.66717, 111.13641, 1.870G, 5.505G, 5, 2372, 4649394
SKNSH_f04_s61_MACS3.qsub.sh.o887381, 00:54:15, 5359.67455, 160.56934, 1.026G, 6.249G, 5, 3400, 3463903
SKNSH_f005_s56_MACS3.qsub.sh.o887372, 00:50:04, 5184.16427, 260.88036, 12.922M, 6.326G, 5, 3283, 3426075
K562_f005_s74_MACS3.qsub.sh.o887336, 00:50:28, 4015.49491, 147.34949, 3.224G, 6.431G, 5, 3123, 2151632
GM12878_f005_s40_MACS3.qsub.sh.o887300, 00:37:54, 3267.53348, 62.31462, 3.418G, 4.086G, 5, 2507, 340945
K562_f08_s10_MACS3.qsub.sh.o887350, 00:21:38, 1035.83147, 37.86214, 2.001G, 3.298G, 5, 1445, 2012777
MCF7_f08_s96_MACS3.qsub.sh.o887370, 00:17:20, 630.99615, 23.83887, 1.829G, 2.100G, 5, 1116, 2715167
SKNSH_f01_s26_MACS3.qsub.sh.o887375, 00:58:36, 6463.15285, 183.79349, 6.456G, 6.456G, 5, 3722, 3466152
SKNSH_f005_s4_MACS3.qsub.sh.o887371, 00:59:46, 6293.24680, 173.85860, 6.260G, 6.260G, 5, 3773, 3447041
K562_f04_s28_MACS3.qsub.sh.o887344, 00:42:14, 3438.64216, 148.41805, 6.367G, 6.367G, 5, 2763, 2267727
SKNSH_f025_s47_MACS3.qsub.sh.o1367979, 01:01:49, 7863.90897, 104.68266, 4.661G, 5.904G, 5, 4126, 4966777
K562_f02_s33_MACS3.qsub.sh.o887341, 01:00:06, 5586.21340, 172.92732, 2.131G, 6.600G, 5, 3720, 2388684
K562_f06_s32_MACS3.qsub.sh.o887347, 00:29:03, 1721.59521, 103.11183, 816.672M, 3.439G, 5, 1915, 2095732
K562_f02_s83_MACS3.qsub.sh.o887343, 00:51:43, 4697.63114, 172.89460, 2.061G, 6.581G, 5, 3318, 2373956
HEPG2_f02_s75_MACS3.qsub.sh.o887323, 00:44:38, 3723.79409, 132.21477, 1.045G, 6.217G, 5, 2758, 1355422
SKNSH_f08_s49_MACS3.qsub.sh.o887385, 00:24:18, 1315.53870, 37.53706, 2.402G, 2.872G, 5, 1609, 3240666
SKNSH_f04_s92_MACS3.qsub.sh.o887382, 00:55:53, 5783.15408, 80.28500, 968.477M, 4.978G, 5, 3530, 3469886
MCF7_f005_s39_MACS3.qsub.sh.o887354, 00:30:36, 1917.51830, 105.38503, 836.867M, 3.574G, 5, 2007, 2556576
SKNSH_f025_s74_MACS3.qsub.sh.o1367980, 01:18:32, 10083.40821, 209.62916, 4.275G, 6.674G, 5, 4897, 4980322
SKNSH_f08_s55_MACS3.qsub.sh.o887386, 00:26:00, 1458.93958, 37.43179, 2.215G, 2.886G, 5, 1649, 3265583
MCF7_f01_s31_MACS3.qsub.sh.o887356, 00:35:22, 2337.51814, 54.44558, 2.830G, 3.403G, 5, 2262, 2635305
GM12878_f06_s82_MACS3.qsub.sh.o887313, 00:33:46, 2451.18425, 99.73433, 979.090M, 5.576G, 5, 2116, 962656
MCF7_f035_s34_MACS3.qsub.sh.o1367991, 00:31:38, 2174.81195, 55.17093, 2.932G, 3.518G, 5, 2315, 4623607
K562_f025_s95_MACS3.qsub.sh.o1367974, 01:00:51, 6069.74502, 182.94356, 1.029G, 6.737G, 5, 3788, 4949367
GM12878_f035_s36_MACS3.qsub.sh.o1367981, 00:51:30, 5832.42035, 77.66753, 4.224G, 4.938G, 5, 3439, 4920697
MCF7_f04_s33_MACS3.qsub.sh.o887363, 00:33:58, 2164.21810, 99.38076, 963.066M, 5.601G, 5, 2125, 2767628
SKNSH_f035_s44_MACS3.qsub.sh.o1367993, 01:07:26, 7684.60981, 180.48777, 1.032G, 6.262G, 5, 4208, 4974549
SKNSH_f06_s26_MACS3.qsub.sh.o1721547, 00:42:33, 3036.02054, 53.15756, 2.883G, 4.149G, 5, 2781, 5013775
K562_f08_s27_MACS3.qsub.sh.o887351, 00:24:29, 1179.17622, 75.30451, 1.814G, 5.565G, 5, 1539, 2037991
HEPG2_f06_s42_MACS3.qsub.sh.o887329, 00:22:59, 1142.95480, 37.49297, 2.223G, 2.947G, 5, 1514, 1484960
K562_f025_s4_MACS3.qsub.sh.o1367973, 01:04:59, 6411.05877, 182.91483, 2.117G, 6.718G, 5, 4052, 4961504
SKNSH_f01_s29_MACS3.qsub.sh.o887376, 00:51:49, 5662.41115, 91.74664, 4.093G, 5.002G, 5, 3410, 3454286
HEPG2_f04_s36_MACS3.qsub.sh.o887327, 00:34:02, 2358.67889, 54.83332, 2.826G, 4.171G, 5, 2236, 1526586
GM12878_f035_s83_MACS3.qsub.sh.o1367982, 00:47:53, 5378.25451, 155.93553, 1.985G, 6.242G, 5, 3407, 4912886
K562_f005_s45_MACS3.qsub.sh.o887335, 00:43:08, 3390.21116, 147.30883, 6.423G, 6.423G, 5, 2793, 2075521
HEPG2_f01_s23_MACS3.qsub.sh.o887320, 00:35:15, 2600.53061, 59.62818, 2.818G, 3.392G, 5, 2325, 1119785
K562_f04_s7_MACS3.qsub.sh.o887346, 00:41:59, 3413.82240, 148.43380, 1.002G, 6.430G, 5, 2725, 2274966
GM12878_f025_s10_MACS3.qsub.sh.o1367966, 00:59:14, 6395.12092, 76.49666, 3.796G, 5.126G, 5, 3971, 4955097
GM12878_f08_s85_MACS3.qsub.sh.o887315, 00:21:50, 1201.64124, 34.73033, 2.395G, 2.648G, 5, 1464, 941874
MCF7_f035_s36_MACS3.qsub.sh.o1367992, 00:39:18, 2798.18298, 111.08442, 785.812M, 3.976G, 5, 2506, 4695157
K562_f04_s6_MACS3.qsub.sh.o887345, 00:44:13, 3603.91068, 74.12452, 3.047G, 4.825G, 5, 2910, 2310302
K562_f01_s33_MACS3.qsub.sh.o887338, 00:43:26, 3547.20662, 76.69250, 3.274G, 4.081G, 5, 2868, 2134002
HEPG2_f035_s1_MACS3.qsub.sh.o1367985, 00:42:47, 3374.41809, 122.68492, 1.822G, 3.897G, 5, 2730, 4766699
HEPG2_f06_s96_MACS3.qsub.sh.o887331, 00:21:31, 1064.16665, 37.49999, 2.199G, 2.810G, 5, 1430, 1606161
GM12878_f04_s52_MACS3.qsub.sh.o887310, 00:44:12, 4395.67327, 70.72178, 3.835G, 4.210G, 5, 2913, 818142
MCF7_f08_s13_MACS3.qsub.sh.o887368, 00:14:39, 511.72014, 23.63393, 1.818G, 1.986G, 5, 978, 2668895
SKNSH_f04_s34_MACS3.qsub.sh.o887380, 00:47:51, 4858.18905, 158.96650, 1.005G, 6.232G, 5, 3193, 3443356
HEPG2_f02_s7_MACS3.qsub.sh.o887324, 00:43:35, 3554.13377, 132.15730, 6.006G, 6.006G, 5, 2770, 1558460
GM12878_f04_s50_MACS3.qsub.sh.o887309, 00:41:58, 4265.26017, 70.93928, 3.566G, 4.463G, 5, 2749, 785927
HEPG2_f035_s73_MACS3.qsub.sh.o1367986, 00:45:53, 3677.90834, 123.84878, 6.065G, 6.065G, 5, 2909, 4822307
SKNSH_f025_s18_MACS3.qsub.sh.o1367978, 01:01:34, 7886.24465, 104.79571, 4.322G, 5.626G, 5, 4325, 4977396
GM12878_f02_s42_MACS3.qsub.sh.o887305, 00:43:55, 4471.04494, 146.10500, 940.379M, 4.504G, 5, 2900, 737871
HEPG2_f025_s76_MACS3.qsub.sh.o1367969, 00:48:05, 4250.68233, 68.86959, 3.199G, 4.350G, 5, 3193, 4876615
