,precision_micro,recall_micro,f1_micro,precision_mean,recall_mean,f1_mean,precision_sd,recall_sd,f1_sd,FRIP,N_cells_removed,N_reads_removed,Ncells,Ncells_with_edits,Nedits,Nnonpeakpairs,Npeakpairs,Nreadpairs,sampling_type,seed,value,cell_line,by
MCF7_f08_s13,0.9279368843366905,0.9638448046637064,0.9455500602676127,0.9186575846636652,0.9619622396864501,0.9397351225648608,0.019723228377366404,0.009815307680188082,0.013499597440814472,0.8,0.0,370582779.0,32303.0,32303.0,370582779.0,41163540.0,164654162.0,205817702.0,frip,13.0,0.8,MCF7,file
MCF7_f08_s40,0.9279897653792742,0.9636501095028261,0.9454838110567696,0.9187812838014666,0.9618587076358351,0.9397491879032176,0.01966318804027435,0.009794798831881347,0.013392517008045965,0.8,0.0,370582779.0,32303.0,32303.0,370582779.0,41163540.0,164654162.0,205817702.0,frip,40.0,0.8,MCF7,file
MCF7_f08_s96,0.9281262504703591,0.9637464342851925,0.9456010139211555,0.9187829710910705,0.962065406377339,0.9398472941805737,0.019892765290472635,0.009925386055553605,0.013571121231007734,0.8,0.0,370582779.0,32303.0,32303.0,370582779.0,41163540.0,164654162.0,205817702.0,frip,96.0,0.8,MCF7,file
MCF7_r1e6,0.891213389121339,0.615606936416185,0.7282051282051282,0.8907044299201161,0.5747153209109731,0.5580996944232238,0.28296621910060965,0.44833505914659383,0.45082599819020563,0.2823333333333333,19642.666666666668,575400481.0,12660.333333333334,12660.333333333334,78930816.0,717723.3333333334,282276.6666666667,1000000.0,reads,,1000000.0,MCF7,condition
MCF7_r1e6_s67,0.89375,0.7371134020618557,0.807909604519774,0.9060996563573883,0.7089798850574712,0.6833265043141586,0.2540150117049019,0.40815350880633705,0.41288889714597143,0.282,19629.0,575400481.0,12674.0,12674.0,79085778.0,717702.0,282298.0,1000000.0,reads,67.0,1000000.0,MCF7,file
MCF7_r1e6_s75,0.8608695652173913,0.6092307692307692,0.7135135135135136,0.845483870967742,0.5728155339805825,0.5380032066698733,0.3357504875494304,0.4467800504753719,0.45157429809113225,0.283,19634.0,575400481.0,12669.0,12669.0,78978039.0,717383.0,282617.0,1000000.0,reads,75.0,1000000.0,MCF7,file
MCF7_r1e6_s89,0.9281437125748503,0.47692307692307695,0.6300813008130082,0.9272727272727272,0.42540453074433654,0.43589023659778375,0.24134062444347182,0.4475821503993049,0.45665959954912294,0.282,19665.0,575400481.0,12638.0,12638.0,78728631.0,718085.0,281915.0,1000000.0,reads,89.0,1000000.0,MCF7,file
MCF7_r1e7,0.9224591028412154,0.6691242612504309,0.7756298283183383,0.9072287972141858,0.6428134331972613,0.7431605811435866,0.08984242913087734,0.1338932737171295,0.12092512945995147,0.287,4440.333333333333,566400481.0,27862.666666666668,27862.666666666668,337683137.3333333,7129754.0,2870246.0,10000000.0,reads,,10000000.0,MCF7,condition
MCF7_r1e7_s24,0.9220752052716908,0.6653793415772458,0.772973051967031,0.9089285524152125,0.6398206153799135,0.7410957461888497,0.09153057178594234,0.14071144934784385,0.128305025001165,0.287,4425.0,566400481.0,27878.0,27878.0,338078731.0,7130833.0,2869167.0,10000000.0,reads,24.0,10000000.0,MCF7,file
MCF7_r1e7_s81,0.923460200353153,0.6748045377893607,0.7797896290828567,0.9069308132719064,0.6444338447227693,0.7437169023335419,0.08003876806171827,0.13694348657542735,0.12219837894503426,0.287,4453.0,566400481.0,27850.0,27850.0,337244984.0,7129552.0,2870448.0,10000000.0,reads,81.0,10000000.0,MCF7,file
MCF7_r1e7_s84,0.9218515645202999,0.667290629328741,0.7741823393997307,0.9058320622593624,0.6441940476607031,0.7446744953156408,0.09716212869184966,0.12345931794161825,0.11177829485277545,0.287,4443.0,566400481.0,27860.0,27860.0,337725697.0,7128877.0,2871123.0,10000000.0,reads,84.0,10000000.0,MCF7,file
