,precision_micro,recall_micro,f1_micro,precision_mean,recall_mean,f1_mean,precision_sd,recall_sd,f1_sd,FRIP,N_cells_removed,N_reads_removed,Ncells,Ncells_with_edits,Nedits,Nnonpeakpairs,Npeakpairs,Nreadpairs,sampling_type,seed,value,cell_line,by
MCF7_f02,0.7780551111226794,0.7839847672551062,0.7810086844116187,0.7691622241722662,0.7744973665433811,0.7717900030072171,0.031982789344975844,0.03004199726697481,0.030656715262673696,0.20000000000000004,0.0,61717582.0,32303.0,32295.0,61717582.0,411746319.0,102936580.0,514682899.0,frip,,0.2,MCF7,condition
MCF7_f025,0.854262787360171,0.8572177138796302,0.8557376997317283,0.8484781511081302,0.8509951743821959,0.8497138029539509,0.022203710151099964,0.02097772270394071,0.021190656577759325,0.25,0.0,27405389.0,32303.0,32252.666666666668,27405389.0,411746319.0,137248773.0,548995092.0,frip,,0.25,MCF7,condition
MCF7_f025_s28,0.8543580549367755,0.8568968134306755,0.8556255509766096,0.8483090971060437,0.8502065004572401,0.8492360248812632,0.022125600832179754,0.021198082305726364,0.021266759214563013,0.25,0.0,27405389.0,32303.0,32259.0,27405389.0,411746319.0,137248773.0,548995092.0,frip,28.0,0.25,MCF7,file
MCF7_f025_s89,0.8545361882133177,0.8572487493734163,0.8558903195782741,0.8490869844383238,0.8509700154907764,0.8500053985569053,0.022275290978585983,0.0213834079212068,0.021404281253269587,0.25,0.0,27405389.0,32303.0,32245.0,27405389.0,411746319.0,137248773.0,548995092.0,frip,89.0,0.25,MCF7,file
MCF7_f025_s90,0.8538945261905325,0.8575075788347987,0.8556972386370802,0.8480383717800232,0.8518090071985713,0.8498999854236844,0.022223048512487385,0.020330937069308257,0.020914928861904193,0.25,0.0,27405389.0,32303.0,32254.0,27405389.0,411746319.0,137248773.0,548995092.0,frip,90.0,0.25,MCF7,file
MCF7_f02_s27,0.7786090463228031,0.784124426977144,0.7813570038886672,0.7696043944621931,0.7738335470799922,0.7716805629521869,0.03272774133797716,0.030432698598397326,0.031202652999118872,0.2,0.0,61717582.0,32303.0,32295.0,61717582.0,411746319.0,102936580.0,514682899.0,frip,27.0,0.2,MCF7,file
MCF7_f02_s49,0.7775607581013512,0.7837967511739121,0.7806663014968968,0.7690295146670981,0.7743521618209701,0.7716555845918742,0.03159763763196212,0.03027666142019702,0.030630104607249214,0.2,0.0,61717582.0,32303.0,32294.0,61717582.0,411746319.0,102936580.0,514682899.0,frip,49.0,0.2,MCF7,file
MCF7_f02_s59,0.7779960282250096,0.7840331236142625,0.781002909517413,0.7688527633875072,0.7753063907291808,0.7720338614775906,0.031643433744332566,0.029423981713527073,0.030163583857982946,0.2,0.0,61717582.0,32303.0,32296.0,61717582.0,411746319.0,102936580.0,514682899.0,frip,59.0,0.2,MCF7,file
MCF7_f035,0.8168496515338287,0.8198407070497452,0.8183424462112588,0.8123857612059503,0.8154121583478013,0.8138741203294997,0.026298945978507366,0.02477797808811033,0.02520631735690192,0.3499999999999999,0.0,105960018.0,32303.0,32303.0,105960018.0,305786301.0,164654162.0,470440463.0,frip,,0.35,MCF7,condition
MCF7_f035_s26,0.8162753622502803,0.8202467911867503,0.8182562578873848,0.8119517460817601,0.8154042666278146,0.8136524530665966,0.026604298822749298,0.02472139620286335,0.025341787264967938,0.35,0.0,105960018.0,32303.0,32303.0,105960018.0,305786301.0,164654162.0,470440463.0,frip,26.0,0.35,MCF7,file
