,precision_micro,recall_micro,f1_micro,precision_mean,recall_mean,f1_mean,precision_sd,recall_sd,f1_sd,FRIP,N_cells_removed,N_reads_removed,Ncells,Ncells_with_edits,Nedits,Nnonpeakpairs,Npeakpairs,Nreadpairs,sampling_type,seed,value,cell_line,by
K562_f035,0.8313039352910178,0.8376499795247692,0.8344648922822303,0.826838348225165,0.83287485843949,0.8298238323162507,0.025162837266603198,0.024051834698299045,0.02425779440505929,0.3499999999999999,0.0,103578522.0,48060.0,48059.666666666664,103578522.0,411223016.0,221427778.0,632650794.0,frip,,0.35,K562,condition
K562_f035_s18,0.8315102324548733,0.838222162806233,0.8348527074421944,0.827486656777918,0.8338837410791772,0.8306522726195632,0.02549359979921498,0.024129200806889527,0.024487106977514557,0.35,0.0,103578522.0,48060.0,48060.0,103578522.0,411223016.0,221427778.0,632650794.0,frip,18.0,0.35,K562,file
K562_f035_s49,0.8307716038476906,0.8373134816964586,0.8340297148395671,0.8263000068497837,0.8322120453862808,0.8292200819003596,0.024988234418854727,0.024569878263869197,0.02436408978043229,0.35,0.0,103578522.0,48060.0,48060.0,103578522.0,411223016.0,221427778.0,632650794.0,frip,49.0,0.35,K562,file
K562_f035_s96,0.8316302267791956,0.8374142940716159,0.8345122380940584,0.8267283810477931,0.8325287888530123,0.8295991424288294,0.025019075195037967,0.023438719242669326,0.023924734350160723,0.35,0.0,103578522.0,48060.0,48059.0,103578522.0,411223016.0,221427778.0,632650794.0,frip,96.0,0.35,K562,file
K562_f04,0.7709329028180238,0.7825446933721754,0.7766954007264462,0.7640434597567978,0.7752244767170564,0.7695601197169171,0.03263985046882133,0.030187253442485244,0.031067108185905103,0.4000000000000001,0.0,182659871.0,48060.0,48060.0,182659871.0,332141667.0,221427778.0,553569445.0,frip,,0.4,K562,condition
K562_f04_s28,0.7709892615056548,0.7830614937681927,0.7769784876652461,0.7639038954012121,0.7759570451223146,0.7698516440647483,0.03306790309959598,0.03004092026919276,0.031245446418995824,0.4,0.0,182659871.0,48060.0,48060.0,182659871.0,332141667.0,221427778.0,553569445.0,frip,28.0,0.4,K562,file
K562_f04_s6,0.7711079593139993,0.7821567848851567,0.7765930753386885,0.7646821091903394,0.7745600428408679,0.7695519872313186,0.03250765681095807,0.03007694762231024,0.030893726879517705,0.4,0.0,182659871.0,48060.0,48060.0,182659871.0,332141667.0,221427778.0,553569445.0,frip,6.0,0.4,K562,file
K562_f04_s7,0.7707016123385094,0.7824158014631766,0.7765145305154555,0.7635443746788421,0.7751563421879869,0.7692767278546843,0.0323682696120188,0.030461728321016145,0.03109546273479817,0.4,0.0,182659871.0,48060.0,48060.0,182659871.0,332141667.0,221427778.0,553569445.0,frip,7.0,0.4,K562,file
K562_f06,0.6545949610066254,0.6786424737055712,0.6664018456827002,0.6452337943966807,0.6672997662037446,0.6560031013644558,0.04501104124704226,0.038939244822410284,0.041646232383681286,0.6,0.0,367183019.0,48060.0,48060.0,367183019.0,147618519.0,221427778.0,369046297.0,frip,,0.6,K562,condition
K562_f06_s32,0.6548922280107977,0.678231005804793,0.6663573227603748,0.6453562267360153,0.6668095073249908,0.6558409658864732,0.044719594253890965,0.039460450651714614,0.041806060898388196,0.6,0.0,367183019.0,48060.0,48060.0,367183019.0,147618519.0,221427778.0,369046297.0,frip,32.0,0.6,K562,file
K562_f06_s49,0.6550313273030791,0.6788714931230482,0.6667383686415113,0.6454191713130405,0.667254124389735,0.6560702683186973,0.04536080854861774,0.03889500544191719,0.04176323397110133,0.6,0.0,367183019.0,48060.0,48060.0,367183019.0,147618519.0,221427778.0,369046297.0,frip,49.0,0.6,K562,file
K562_f06_s78,0.6538628032147642,0.6788249221888722,0.6661100842360157,0.6449259851409864,0.6678356668965082,0.6560980698881969,0.045002399519244646,0.03849578737092666,0.04141740279667928,0.6,0.0,367183019.0,48060.0,48060.0,367183019.0,147618519.0,221427778.0,369046297.0,frip,78.0,0.6,K562,file
K562_f08,0.6063721039008704,0.6206713857633476,0.6134384268961496,0.5972846805046556,0.6071338379020439,0.6020279523723,0.047940303820344754,0.04157525564987111,0.04401148048783555,0.8000000000000002,0.0,459444594.0,48060.0,48060.0,459444594.0,55356944.0,221427778.0,276784722.0,frip,,0.8,K562,condition
K562_f08_s10,0.6059990506636653,0.6200926734195434,0.6129648606782955,0.5967684413720611,0.6062887858591559,0.6013423769436492,0.048145886657002125,0.04153463883933599,0.04405250073780477,0.8,0.0,459444594.0,48060.0,48060.0,459444594.0,55356944.0,221427778.0,276784722.0,frip,10.0,0.8,K562,file
K562_f08_s27,0.6066636330177,0.6208780785270873,0.6136885569554822,0.5975424439224237,0.607445125710574,0.6023161811511565,0.047810483218052924,0.04189398133752074,0.04411502671340009,0.8,0.0,459444594.0,48060.0,48060.0,459444594.0,55356944.0,221427778.0,276784722.0,frip,27.0,0.8,K562,file
K562_f08_s66,0.606453514819907,0.6210434053434121,0.6136617531816293,0.5975431562194817,0.607667602136402,0.6024252990220944,0.04791681678850143,0.04133148932629692,0.043910966173828316,0.8,0.0,459444594.0,48060.0,48060.0,459444594.0,55356944.0,221427778.0,276784722.0,frip,66.0,0.8,K562,file
